1, 3, 0.9228000044822693, 0.89858207929253, 7.484041599999999, 84.62579792
1, 0, 0.9147999882698059, 0.25635366126148007, 6.372927699999999, 34.681353615
1, 1, 0.9164000153541565, 0.8888504188216229, 5.593386299999999, 89.720330685
1, 2, 0.9200000166893005, 0.6266322598319188, 5.958883599999999, 24.70205582
2, 0, 0.9147999882698059, 0.25635366126148007, 6.372927699999999, 34.681353615
2, 3, 0.9228000044822693, 0.89858207929253, 7.484041599999999, 84.62579792
2, 1, 0.9164000153541565, 0.8888504188216229, 5.593386299999999, 89.720330685
2, 2, 0.9200000166893005, 0.6266322598319188, 5.958883599999999, 24.70205582
3, 2, 0.9200000166893005, 0.6266322598319188, 5.958883599999999, 24.70205582
3, 1, 0.9164000153541565, 0.8888504188216229, 5.593386299999999, 89.720330685
3, 0, 0.9147999882698059, 0.25635366126148007, 6.372927699999999, 34.681353615
3, 3, 0.9228000044822693, 0.89858207929253, 7.484041599999999, 84.62579792
1, 2, 0.9123649597167969, 0.7646214558780294, 3.7512635000000003, 79.812436825
1, 3, 0.9225690364837646, 0.9641904879337676, 4.895324199999999, 10.75523379
1, 1, 0.9177671074867249, 0.4422243447164529, 3.7792639999999995, 30.8110368
1, 4, 0.9165666103363037, 0.582045368234109, 3.6986666, 25.81506667
1, 0, 0.9201680421829224, 0.2879027421466427, 3.616860700000001, 53.819156965
1, 5, 0.9141656756401062, 0.193546531043865, 3.8960717000000002, 27.805196415
2, 4, 0.9165666103363037, 0.582045368234109, 3.6986666, 25.81506667
2, 0, 0.9201680421829224, 0.2879027421466427, 3.616860700000001, 53.819156965
2, 3, 0.9225690364837646, 0.9641904879337676, 4.895324199999999, 10.75523379
2, 2, 0.9123649597167969, 0.7646214558780294, 3.7512635000000003, 79.812436825
2, 5, 0.9141656756401062, 0.193546531043865, 3.8960717000000002, 27.805196415
2, 1, 0.9177671074867249, 0.4422243447164529, 3.7792639999999995, 30.8110368
3, 1, 0.9177671074867249, 0.4422243447164529, 3.7792639999999995, 30.8110368
3, 3, 0.9225690364837646, 0.9641904879337676, 4.895324199999999, 10.75523379
3, 0, 0.9201680421829224, 0.2879027421466427, 3.616860700000001, 53.819156965
3, 2, 0.9123649597167969, 0.7646214558780294, 3.7512635000000003, 79.812436825
3, 5, 0.9141656756401062, 0.193546531043865, 3.8960717000000002, 27.805196415
3, 4, 0.9165666103363037, 0.582045368234109, 3.6986666, 25.81506667
4, 5, 0.9141656756401062, 0.193546531043865, 3.8960717000000002, 27.805196415
4, 1, 0.9177671074867249, 0.4422243447164529, 3.7792639999999995, 30.8110368
4, 3, 0.9225690364837646, 0.9641904879337676, 4.895324199999999, 10.75523379
4, 4, 0.9165666103363037, 0.582045368234109, 3.6986666, 25.81506667
4, 0, 0.9201680421829224, 0.2879027421466427, 3.616860700000001, 53.819156965
4, 2, 0.9123649597167969, 0.7646214558780294, 3.7512635000000003, 79.812436825
